date,mode,strategy_return,gross_return,turnover,n_active_themes,active_themes
2024-01-16,regime,-0.002333959017694069,-0.002191101874836926,0.28571428571428564,7,consumer_staples|cybersecurity|data_centers|insurance|medtech|pharma|uranium
2024-01-17,regime,-0.0034856047960665645,-0.0033665571770189456,0.2380952380952377,8,ai_infrastructure|consumer_staples|cybersecurity|data_centers|insurance|medtech|pharma|uranium
2024-01-18,regime,0.006343199965253709,0.0065931999652537095,0.4999999999999999,7,ai_infrastructure|cybersecurity|data_centers|insurance|medtech|semis|uranium
2024-01-19,regime,0.015909080078608067,0.016034080078608067,0.24999999999999978,8,ai_infrastructure|cybersecurity|data_centers|dev_tools|insurance|medtech|semis|uranium
2024-01-22,regime,0.0016619837432339899,0.0017869837432339898,0.24999999999999983,7,ai_infrastructure|cybersecurity|data_centers|dev_tools|insurance|medtech|semis
2024-01-23,regime,-0.0007241045751205465,-0.0007241045751205465,0.0,7,ai_infrastructure|cybersecurity|data_centers|dev_tools|insurance|medtech|semis
2024-01-24,regime,0.006214325882878535,0.006357183025735677,0.2857142857142856,6,ai_infrastructure|cybersecurity|data_centers|dev_tools|insurance|semis
2024-01-25,regime,0.00445676671103583,0.0045996238538929726,0.2857142857142856,7,ai_infrastructure|cybersecurity|data_centers|dev_tools|insurance|semis|travel
2024-01-26,regime,-0.0009529821076579923,-0.0009529821076579923,0.0,7,ai_infrastructure|cybersecurity|data_centers|dev_tools|insurance|semis|travel
2024-01-29,regime,0.01246313245792299,0.01258813245792299,0.24999999999999983,8,ai_infrastructure|cybersecurity|data_centers|dev_tools|insurance|semis|travel|workflow_software
2024-01-30,regime,-0.004806628236925617,-0.004806628236925617,0.0,8,ai_infrastructure|cybersecurity|data_centers|dev_tools|insurance|semis|travel|workflow_software
2024-01-31,regime,-0.020685329007797765,-0.020685329007797765,0.0,8,ai_infrastructure|cybersecurity|data_centers|dev_tools|insurance|semis|travel|workflow_software
2024-02-01,regime,0.007670486341486064,0.007781597452597175,0.22222222222222238,9,ai_infrastructure|consumer|cybersecurity|data_centers|dev_tools|insurance|semis|travel|workflow_software
2024-02-02,regime,0.010859961704073945,0.011077554296666537,0.4351851851851854,8,ai_infrastructure|consumer|consumer_staples|cybersecurity|data_centers|dev_tools|insurance|travel
2024-02-05,regime,-0.004242849926520563,-0.004117849926520563,0.25,8,ai_infrastructure|consumer|consumer_internet|consumer_staples|data_centers|dev_tools|insurance|travel
2024-02-06,regime,-0.0023710326839785317,-0.0022460326839785316,0.25,8,ai_infrastructure|consumer|consumer_internet|consumer_staples|data_centers|insurance|travel|vertical_software
2024-02-07,regime,0.018343351959129683,0.018593351959129683,0.5,6,ai_infrastructure|consumer|consumer_staples|data_centers|travel|vertical_software
2024-02-08,regime,0.003163096136016027,0.0033297628026826937,0.3333333333333336,5,ai_infrastructure|consumer|data_centers|travel|vertical_software
2024-02-09,regime,0.0034263942961221742,0.003593060962788841,0.33333333333333354,6,ai_infrastructure|consumer|cybersecurity|data_centers|travel|vertical_software
2024-02-12,regime,-0.002292719783814579,-0.002292719783814579,0.0,6,ai_infrastructure|consumer|cybersecurity|data_centers|travel|vertical_software
2024-02-13,regime,-0.015218325474335959,-0.015218325474335959,0.0,6,ai_infrastructure|consumer|cybersecurity|data_centers|travel|vertical_software
2024-02-14,regime,0.015226375445671406,0.015393042112338074,0.33333333333333337,6,ai_infrastructure|cybersecurity|data_centers|semis|travel|vertical_software
2024-02-15,regime,0.015238586669519895,0.01537350730444053,0.26984126984126977,7,ai_infrastructure|cybersecurity|data_centers|defense|semis|travel|vertical_software
2024-02-16,regime,-0.01930355872151033,-0.019160701578653187,0.2857142857142857,7,ai_infrastructure|data_centers|defense|oil_exploration|semis|travel|vertical_software
2024-02-20,regime,-0.020638036720704116,-0.020388036720704116,0.49999999999999983,8,aerospace|ai_infrastructure|defense|oil_exploration|retail|semis|travel|vertical_software
2024-02-21,regime,-0.009158794818595124,-0.009039747199547504,0.23809523809523764,7,aerospace|ai_infrastructure|defense|oil_exploration|retail|semis|travel
2024-02-22,regime,0.03032351603461432,0.030609230320328605,0.5714285714285715,6,aerospace|ai_infrastructure|data_centers|retail|semis|travel
2024-02-23,regime,0.0050176356167994695,0.005160492759656613,0.285714285714286,7,aerospace|ai_infrastructure|data_centers|mega_banks|retail|semis|travel
2024-02-26,regime,-0.011351810109520188,-0.011226810109520188,0.24999999999999956,8,aerospace|ai_infrastructure|data_centers|fintech|mega_banks|retail|semis|travel
2024-02-27,regime,0.008492666506500358,0.008492666506500358,0.0,8,aerospace|ai_infrastructure|data_centers|fintech|mega_banks|retail|semis|travel
2024-02-28,regime,-0.007169695868244976,-0.007169695868244976,0.0,8,aerospace|ai_infrastructure|data_centers|fintech|mega_banks|retail|semis|travel
2024-02-29,regime,0.019626564105787826,0.019751564105787826,0.25,8,aerospace|ai_infrastructure|asset_managers|data_centers|fintech|mega_banks|semis|travel
2024-03-01,regime,0.010154915352842289,0.010279915352842289,0.24999999999999956,7,ai_infrastructure|asset_managers|data_centers|fintech|mega_banks|semis|travel
2024-03-04,regime,0.021810968894371334,0.021810968894371334,0.0,7,ai_infrastructure|asset_managers|data_centers|fintech|mega_banks|semis|travel
2024-03-05,regime,-0.004230112671079875,-0.004230112671079875,0.0,7,ai_infrastructure|asset_managers|data_centers|fintech|mega_banks|semis|travel
2024-03-06,regime,0.018165642227253222,0.018308499370110365,0.285714285714286,6,ai_infrastructure|asset_managers|data_centers|fintech|mega_banks|semis
2024-03-07,regime,0.01108662000537298,0.011229477148230122,0.285714285714286,7,ai_infrastructure|asset_managers|data_centers|fintech|gold|mega_banks|semis
2024-03-08,regime,-0.008859249760941134,-0.008859249760941134,0.0,7,ai_infrastructure|asset_managers|data_centers|fintech|gold|mega_banks|semis
2024-03-11,regime,-0.01022084229641443,-0.009943064518636652,0.5555555555555556,6,data_centers|fintech|gold|mega_banks|oil_exploration|semis
2024-03-12,regime,0.010055520947406447,0.010055520947406447,0.0,6,data_centers|fintech|gold|mega_banks|oil_exploration|semis
2024-03-13,regime,0.009302176759677927,0.00944503390253507,0.285714285714286,7,china_internet|data_centers|fintech|gold|mega_banks|oil_exploration|semis
2024-03-14,regime,-0.013228297657677492,-0.013228297657677492,0.0,7,china_internet|data_centers|fintech|gold|mega_banks|oil_exploration|semis
2024-03-15,regime,-0.004831505414792217,-0.004581505414792217,0.4999999999999997,8,china_internet|data_centers|fintech|gold|insurance|mega_banks|oil_exploration|retail
2024-03-18,regime,0.004500782741853211,0.0046072642233346926,0.2129629629629628,9,china_internet|data_centers|fintech|gold|insurance|mega_banks|nuclear|oil_exploration|retail
2024-03-19,regime,-0.015980504335509783,-0.01576886412386957,0.4232804232804229,7,china_internet|fintech|insurance|mega_banks|nuclear|oil_exploration|retail
2024-03-20,regime,0.005859565838507788,0.005984565838507788,0.2499999999999997,8,china_internet|fintech|insurance|mega_banks|nuclear|oil_exploration|payments|retail
2024-03-21,regime,-0.0013931790387492896,-0.0012681790387492897,0.2499999999999997,7,china_internet|fintech|insurance|mega_banks|nuclear|oil_exploration|payments
2024-03-22,regime,-0.012423029488918658,-0.012280172346061515,0.28571428571428586,7,data_centers|fintech|insurance|mega_banks|nuclear|oil_exploration|payments
2024-03-25,regime,0.01125965616387913,0.01125965616387913,0.0,7,data_centers|fintech|insurance|mega_banks|nuclear|oil_exploration|payments
2024-03-26,regime,-0.005758434656990614,-0.005623514022069979,0.26984126984126977,6,data_centers|fintech|insurance|mega_banks|oil_exploration|payments
2024-03-27,regime,0.0027372781401483223,0.003070611473481656,0.6666666666666666,6,data_centers|insurance|mega_banks|nuclear|oil_exploration|robotics
2024-03-28,regime,0.013343264280516132,0.013343264280516132,0.0,6,data_centers|insurance|mega_banks|nuclear|oil_exploration|robotics
