,pivot_up,pivot_down,super_pivot_up,super_pivot_down,atr_swing_label,long_swing_label,short_swing_label,atr_entry_price,atr_exit_price,atr_holding_bars,atr_realized_return,cont_strength_long,cont_strength_short,leg_state,leg_up_label,leg_down_label,mfe_up_atr,mfe_down_atr,mae_up_atr,mae_down_atr,bars_to_exhaustion,bars_to_exhaustion_censored,bars_to_exhaustion_long,bars_to_exhaustion_short,bars_to_exhaustion_long_censored,bars_to_exhaustion_short_censored,exhaustion_progress_long,exhaustion_progress_short
6437,1,0,0,0,-1.0,0,1,693.2,692.3863586651487,1.0,-0.001173746876588777,0.050000000000000044,0.6,1,0,1,1.4133991855393153,8.259167414629935,1.4133991855393153,1.8312737273509863,12.0,0,1.0,12.0,0,0,0.95,0.4
6438,0,0,0,0,0.0,0,0,693.2,692.3863586651487,1.0,-0.001173746876588777,0.19999999999999996,0.5,1,0,1,2.101131587742777,7.800608289823733,2.101131587742777,1.2204177485692222,10.0,0,1.0,10.0,0,0,0.95,0.5
6439,0,0,0,0,0.0,0,0,693.2,692.3863586651487,1.0,-0.001173746876588777,0.15000000000000002,0.44999999999999996,1,0,1,2.612387656004527,7.4657941345621435,2.612387656004527,0.7683493105896096,9.0,0,1.0,9.0,0,0,0.95,0.55
6440,0,0,0,0,0.0,0,0,693.2,692.3863586651487,1.0,-0.001173746876588777,0.09999999999999998,0.4,2,1,0,2.2716492328285582,7.7159929249150885,2.2716492328285582,0.2918878902517432,2.0,0,2.0,9.0,0,0,0.9,0.55
6441,0,0,0,0,0.0,0,0,693.2,692.3863586651487,1.0,-0.001173746876588777,0.050000000000000044,0.35,2,1,0,0.3793521124249008,8.667620992983066,0.3793521124249008,0.05747759279174272,1.0,0,1.0,9.0,0,0,0.95,0.55
6442,1,0,0,0,-1.0,0,1,694.04,693.2050889470515,1.0,-0.0012029725274457226,0.050000000000000044,0.35,1,0,1,-2.4553513727726797,9.054856769834627,-2.4553513727726797,5.126294573398368,1.0,0,1.0,9.0,0,0,0.95,0.55
6443,0,0,0,0,0.0,0,0,694.04,693.2050889470515,1.0,-0.0012029725274457226,0.4,0.25,1,0,1,1.1933518260088585,3.108265221232202,1.1933518260088585,1.6836436615007104,5.0,0,1.0,5.0,0,0,0.95,0.75
6444,0,0,0,0,0.0,0,0,694.04,693.2050889470515,1.0,-0.0012029725274457226,0.35,0.19999999999999996,1,0,1,1.9087468944031527,2.2003610032702254,1.9087468944031527,0.8394951618901834,4.0,0,1.0,4.0,0,0,0.95,0.8
6445,0,0,0,0,0.0,0,0,694.04,693.2050889470515,1.0,-0.0012029725274457226,0.30000000000000004,0.15000000000000002,2,1,0,0.26352982719045864,3.4498450104928886,0.26352982719045864,1.3735494023258783,6.0,0,6.0,4.0,0,0,0.7,0.8
6446,0,0,0,0,0.0,0,0,694.04,693.2050889470515,1.0,-0.0012029725274457226,0.25,0.09999999999999998,1,0,1,0.6568828155888077,1.9859247913149858,0.48884302555444337,1.9859247913149858,2.0,0,6.0,2.0,0,0,0.7,0.9
